SRS QCM200 Data File
Data Taken on 04.05.2022 at 13:37:03
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.859496E+3	0
+04.997248400E+6	+03.343700E+2	-08.200000E+0	+05.800000E-1	+01.448763E-1	+01.860568E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.861654E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.862727E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.863797E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.864885E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.865948E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.867031E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.868101E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.869182E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.870256E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.871332E+3	0
+04.997248400E+6	+03.343700E+2	-08.200000E+0	+05.800000E-1	+01.448763E-1	+01.872402E+3	0
+04.997248400E+6	+03.343700E+2	-08.200000E+0	+05.800000E-1	+01.448763E-1	+01.873477E+3	0
+04.997248300E+6	+03.343700E+2	-08.300000E+0	+05.800000E-1	+01.466431E-1	+01.874547E+3	0
+04.997248400E+6	+03.343600E+2	-08.200000E+0	+05.700000E-1	+01.448763E-1	+01.875617E+3	0
+04.997248400E+6	+03.343600E+2	-08.200000E+0	+05.700000E-1	+01.448763E-1	+01.876700E+3	0
+04.997248400E+6	+03.343600E+2	-08.200000E+0	+05.700000E-1	+01.448763E-1	+01.877772E+3	0
+04.997248400E+6	+03.343600E+2	-08.200000E+0	+05.700000E-1	+01.448763E-1	+01.878844E+3	0
+04.997248400E+6	+03.343600E+2	-08.200000E+0	+05.700000E-1	+01.448763E-1	+01.879921E+3	0
+04.997248400E+6	+03.343600E+2	-08.200000E+0	+05.700000E-1	+01.448763E-1	+01.880997E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.882069E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.883141E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.884216E+3	0
+04.997248400E+6	+03.343600E+2	-08.200000E+0	+05.700000E-1	+01.448763E-1	+01.885296E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.886364E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.887451E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.888520E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.889588E+3	0
+04.997248300E+6	+03.343600E+2	-08.300000E+0	+05.700000E-1	+01.466431E-1	+01.890661E+3	0
+04.997248300E+6	+03.343500E+2	-08.300000E+0	+05.600000E-1	+01.466431E-1	+01.891739E+3	0
+04.997248300E+6	+03.343400E+2	-08.300000E+0	+05.500000E-1	+01.466431E-1	+01.892826E+3	0
+04.997248300E+6	+03.343400E+2	-08.300000E+0	+05.500000E-1	+01.466431E-1	+01.893897E+3	0
+04.997248300E+6	+03.343400E+2	-08.300000E+0	+05.500000E-1	+01.466431E-1	+01.894975E+3	0
+04.997248300E+6	+03.343400E+2	-08.300000E+0	+05.500000E-1	+01.466431E-1	+01.896045E+3	0
+04.997248300E+6	+03.343300E+2	-08.300000E+0	+05.400000E-1	+01.466431E-1	+01.897116E+3	0
+04.997248300E+6	+03.343300E+2	-08.300000E+0	+05.400000E-1	+01.466431E-1	+01.898202E+3	0
+04.997248300E+6	+03.343200E+2	-08.300000E+0	+05.300000E-1	+01.466431E-1	+01.899273E+3	0
+04.997248300E+6	+03.343200E+2	-08.300000E+0	+05.300000E-1	+01.466431E-1	+01.900358E+3	0
+04.997248300E+6	+03.343200E+2	-08.300000E+0	+05.300000E-1	+01.466431E-1	+01.901432E+3	0
+04.997248300E+6	+03.343200E+2	-08.300000E+0	+05.300000E-1	+01.466431E-1	+01.902504E+3	0
+04.997248200E+6	+03.343200E+2	-08.400000E+0	+05.300000E-1	+01.484099E-1	+01.903580E+3	0
+04.997248100E+6	+03.343100E+2	-08.500000E+0	+05.200000E-1	+01.501767E-1	+01.904653E+3	0
+04.997248200E+6	+03.343000E+2	-08.400000E+0	+05.100000E-1	+01.484099E-1	+01.905718E+3	0
+04.997248300E+6	+03.342900E+2	-08.300000E+0	+05.000000E-1	+01.466431E-1	+01.906796E+3	0
+04.997248100E+6	+03.342900E+2	-08.500000E+0	+05.000000E-1	+01.501767E-1	+01.907867E+3	0
+04.997248100E+6	+03.342800E+2	-08.500000E+0	+04.900000E-1	+01.501767E-1	+01.908940E+3	0
+04.997248100E+6	+03.342700E+2	-08.500000E+0	+04.800000E-1	+01.501767E-1	+01.910009E+3	0
+04.997248100E+6	+03.342700E+2	-08.500000E+0	+04.800000E-1	+01.501767E-1	+01.911092E+3	0
+04.997248100E+6	+03.342600E+2	-08.500000E+0	+04.700000E-1	+01.501767E-1	+01.912159E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.913234E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.914310E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.915382E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.916462E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.917541E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.918611E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.919684E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.920758E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.921831E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.922906E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.923980E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.925052E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.926125E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.927196E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.928274E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.929351E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.930432E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.931504E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.932577E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.933647E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.934729E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.935791E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.936865E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+01.937939E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.939014E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.940103E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.941164E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.942242E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.943314E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.944396E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.945469E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.946542E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.947618E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.948691E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.949768E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.950848E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.951921E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.952992E+3	0
+04.997248000E+6	+03.342100E+2	-08.600000E+0	+04.200000E-1	+01.519435E-1	+01.954063E+3	0
+04.997248000E+6	+03.342100E+2	-08.600000E+0	+04.200000E-1	+01.519435E-1	+01.955144E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.956211E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.957286E+3	0
+04.997248000E+6	+03.342000E+2	-08.600000E+0	+04.100000E-1	+01.519435E-1	+01.958361E+3	0
+04.997248000E+6	+03.342000E+2	-08.600000E+0	+04.100000E-1	+01.519435E-1	+01.959441E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.960519E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.961592E+3	0
+04.997248000E+6	+03.342000E+2	-08.600000E+0	+04.100000E-1	+01.519435E-1	+01.962662E+3	0
+04.997248100E+6	+03.341900E+2	-08.500000E+0	+04.000000E-1	+01.501767E-1	+01.963740E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.964811E+3	0
+04.997248100E+6	+03.341900E+2	-08.500000E+0	+04.000000E-1	+01.501767E-1	+01.965885E+3	0
+04.997248000E+6	+03.342000E+2	-08.600000E+0	+04.100000E-1	+01.519435E-1	+01.966966E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.968044E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.969114E+3	0
+04.997248100E+6	+03.342000E+2	-08.500000E+0	+04.100000E-1	+01.501767E-1	+01.970186E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.971263E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.972338E+3	0
+04.997248100E+6	+03.342100E+2	-08.500000E+0	+04.200000E-1	+01.501767E-1	+01.973417E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.974489E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.975566E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.976641E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.977715E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.978799E+3	0
+04.997248200E+6	+03.342300E+2	-08.400000E+0	+04.400000E-1	+01.484099E-1	+01.979880E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.980951E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.982024E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.983100E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+01.984172E+3	0
+04.997248200E+6	+03.342300E+2	-08.400000E+0	+04.400000E-1	+01.484099E-1	+01.985246E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.986318E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.987394E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+01.988466E+3	0
+04.997248100E+6	+03.342200E+2	-08.500000E+0	+04.300000E-1	+01.501767E-1	+01.989539E+3	0
+04.997248200E+6	+03.342200E+2	-08.400000E+0	+04.300000E-1	+01.484099E-1	+01.990618E+3	0
+04.997248200E+6	+03.342200E+2	-08.400000E+0	+04.300000E-1	+01.484099E-1	+01.991689E+3	0
+04.997248200E+6	+03.342200E+2	-08.400000E+0	+04.300000E-1	+01.484099E-1	+01.992765E+3	0
+04.997248200E+6	+03.342200E+2	-08.400000E+0	+04.300000E-1	+01.484099E-1	+01.993839E+3	0
+04.997248200E+6	+03.342200E+2	-08.400000E+0	+04.300000E-1	+01.484099E-1	+01.994912E+3	0
+04.997248200E+6	+03.342300E+2	-08.400000E+0	+04.400000E-1	+01.484099E-1	+01.995989E+3	0
+04.997248200E+6	+03.342200E+2	-08.400000E+0	+04.300000E-1	+01.484099E-1	+01.997063E+3	0
+04.997248200E+6	+03.342300E+2	-08.400000E+0	+04.400000E-1	+01.484099E-1	+01.998138E+3	0
+04.997248200E+6	+03.342300E+2	-08.400000E+0	+04.400000E-1	+01.484099E-1	+01.999215E+3	0
+04.997248300E+6	+03.342300E+2	-08.300000E+0	+04.400000E-1	+01.466431E-1	+02.000285E+3	0
+04.997248300E+6	+03.342300E+2	-08.300000E+0	+04.400000E-1	+01.466431E-1	+02.001362E+3	0
+04.997248300E+6	+03.342300E+2	-08.300000E+0	+04.400000E-1	+01.466431E-1	+02.002435E+3	0
+04.997248300E+6	+03.342300E+2	-08.300000E+0	+04.400000E-1	+01.466431E-1	+02.003507E+3	0
+04.997248300E+6	+03.342400E+2	-08.300000E+0	+04.500000E-1	+01.466431E-1	+02.004580E+3	0
+04.997248300E+6	+03.342400E+2	-08.300000E+0	+04.500000E-1	+01.466431E-1	+02.005659E+3	0
+04.997248300E+6	+03.342400E+2	-08.300000E+0	+04.500000E-1	+01.466431E-1	+02.006724E+3	0
+04.997248300E+6	+03.342500E+2	-08.300000E+0	+04.600000E-1	+01.466431E-1	+02.007797E+3	0
+04.997248300E+6	+03.342500E+2	-08.300000E+0	+04.600000E-1	+01.466431E-1	+02.008880E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.009951E+3	0
+04.997248400E+6	+03.342700E+2	-08.200000E+0	+04.800000E-1	+01.448763E-1	+02.011026E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.012103E+3	0
+04.997248200E+6	+03.342600E+2	-08.400000E+0	+04.700000E-1	+01.484099E-1	+02.013172E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.014250E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.015333E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.016396E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.017483E+3	0
+04.997248300E+6	+03.342500E+2	-08.300000E+0	+04.600000E-1	+01.466431E-1	+02.018553E+3	0
+04.997248200E+6	+03.342500E+2	-08.400000E+0	+04.600000E-1	+01.484099E-1	+02.019626E+3	0
+04.997248200E+6	+03.342500E+2	-08.400000E+0	+04.600000E-1	+01.484099E-1	+02.020697E+3	0
+04.997248300E+6	+03.342500E+2	-08.300000E+0	+04.600000E-1	+01.466431E-1	+02.021775E+3	0
+04.997248200E+6	+03.342500E+2	-08.400000E+0	+04.600000E-1	+01.484099E-1	+02.022854E+3	0
+04.997248200E+6	+03.342600E+2	-08.400000E+0	+04.700000E-1	+01.484099E-1	+02.023923E+3	0
+04.997248200E+6	+03.342600E+2	-08.400000E+0	+04.700000E-1	+01.484099E-1	+02.024999E+3	0
+04.997248100E+6	+03.342500E+2	-08.500000E+0	+04.600000E-1	+01.501767E-1	+02.026072E+3	0
+04.997248100E+6	+03.342400E+2	-08.500000E+0	+04.500000E-1	+01.501767E-1	+02.027151E+3	0
+04.997248200E+6	+03.342300E+2	-08.400000E+0	+04.400000E-1	+01.484099E-1	+02.028221E+3	0
+04.997248100E+6	+03.342300E+2	-08.500000E+0	+04.400000E-1	+01.501767E-1	+02.029295E+3	0
+04.997248300E+6	+03.342200E+2	-08.300000E+0	+04.300000E-1	+01.466431E-1	+02.030370E+3	0
+04.997248300E+6	+03.342300E+2	-08.300000E+0	+04.400000E-1	+01.466431E-1	+02.031452E+3	0
+04.997248200E+6	+03.342300E+2	-08.400000E+0	+04.400000E-1	+01.484099E-1	+02.032522E+3	0
+04.997248200E+6	+03.342300E+2	-08.400000E+0	+04.400000E-1	+01.484099E-1	+02.033605E+3	0
+04.997248200E+6	+03.342500E+2	-08.400000E+0	+04.600000E-1	+01.484099E-1	+02.034678E+3	0
+04.997248300E+6	+03.342400E+2	-08.300000E+0	+04.500000E-1	+01.466431E-1	+02.035752E+3	0
+04.997248300E+6	+03.342400E+2	-08.300000E+0	+04.500000E-1	+01.466431E-1	+02.036826E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.037897E+3	0
+04.997248300E+6	+03.342500E+2	-08.300000E+0	+04.600000E-1	+01.466431E-1	+02.038972E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.040050E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.041124E+3	0
+04.997248300E+6	+03.342700E+2	-08.300000E+0	+04.800000E-1	+01.466431E-1	+02.042197E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.043271E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.044351E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.045420E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.046497E+3	0
+04.997248300E+6	+03.342600E+2	-08.300000E+0	+04.700000E-1	+01.466431E-1	+02.047575E+3	0
+04.997248300E+6	+03.342700E+2	-08.300000E+0	+04.800000E-1	+01.466431E-1	+02.048647E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+02.049726E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+02.050806E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+02.051882E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+02.052956E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+02.054027E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+02.055097E+3	0
+04.997248400E+6	+03.342800E+2	-08.200000E+0	+04.900000E-1	+01.448763E-1	+02.056172E+3	0
+04.997248300E+6	+03.342800E+2	-08.300000E+0	+04.900000E-1	+01.466431E-1	+02.057245E+3	0
+04.997248400E+6	+03.342800E+2	-08.200000E+0	+04.900000E-1	+01.448763E-1	+02.058330E+3	0
+04.997248400E+6	+03.342800E+2	-08.200000E+0	+04.900000E-1	+01.448763E-1	+02.059417E+3	0
+04.997248400E+6	+03.342800E+2	-08.200000E+0	+04.900000E-1	+01.448763E-1	+02.060480E+3	0
+04.997248300E+6	+03.342900E+2	-08.300000E+0	+05.000000E-1	+01.466431E-1	+02.061552E+3	0
+04.997248400E+6	+03.342900E+2	-08.200000E+0	+05.000000E-1	+01.448763E-1	+02.062626E+3	0
+04.997248400E+6	+03.342900E+2	-08.200000E+0	+05.000000E-1	+01.448763E-1	+02.063703E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.064777E+3	0
+04.997248400E+6	+03.342900E+2	-08.200000E+0	+05.000000E-1	+01.448763E-1	+02.065847E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.066923E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.068000E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.069072E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.070149E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.071215E+3	0
+04.997248300E+6	+03.343000E+2	-08.300000E+0	+05.100000E-1	+01.466431E-1	+02.072302E+3	0
+04.997248300E+6	+03.343000E+2	-08.300000E+0	+05.100000E-1	+01.466431E-1	+02.073375E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.074449E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.075524E+3	0
+04.997248500E+6	+03.343000E+2	-08.100000E+0	+05.100000E-1	+01.431095E-1	+02.076591E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.077666E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.078743E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.079821E+3	0
+04.997248300E+6	+03.343000E+2	-08.300000E+0	+05.100000E-1	+01.466431E-1	+02.080896E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.081969E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.083042E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.084114E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.085187E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.086261E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.087336E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.088412E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.089495E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.090571E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.091632E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.092723E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.093796E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.094870E+3	0
+04.997248400E+6	+03.343300E+2	-08.200000E+0	+05.400000E-1	+01.448763E-1	+02.095945E+3	0
+04.997248400E+6	+03.343300E+2	-08.200000E+0	+05.400000E-1	+01.448763E-1	+02.097019E+3	0
+04.997248400E+6	+03.343300E+2	-08.200000E+0	+05.400000E-1	+01.448763E-1	+02.098092E+3	0
+04.997248400E+6	+03.343300E+2	-08.200000E+0	+05.400000E-1	+01.448763E-1	+02.099164E+3	0
+04.997248400E+6	+03.343400E+2	-08.200000E+0	+05.500000E-1	+01.448763E-1	+02.100237E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.101311E+3	0
+04.997248400E+6	+03.343400E+2	-08.200000E+0	+05.500000E-1	+01.448763E-1	+02.102389E+3	0
+04.997248400E+6	+03.343400E+2	-08.200000E+0	+05.500000E-1	+01.448763E-1	+02.103463E+3	0
+04.997248400E+6	+03.343400E+2	-08.200000E+0	+05.500000E-1	+01.448763E-1	+02.104537E+3	0
+04.997248400E+6	+03.343400E+2	-08.200000E+0	+05.500000E-1	+01.448763E-1	+02.105615E+3	0
+04.997248400E+6	+03.343400E+2	-08.200000E+0	+05.500000E-1	+01.448763E-1	+02.106686E+3	0
+04.997248400E+6	+03.343300E+2	-08.200000E+0	+05.400000E-1	+01.448763E-1	+02.107755E+3	0
+04.997248400E+6	+03.343400E+2	-08.200000E+0	+05.500000E-1	+01.448763E-1	+02.108843E+3	0
+04.997248400E+6	+03.343300E+2	-08.200000E+0	+05.400000E-1	+01.448763E-1	+02.109905E+3	0
+04.997248400E+6	+03.343300E+2	-08.200000E+0	+05.400000E-1	+01.448763E-1	+02.110991E+3	0
+04.997248400E+6	+03.343300E+2	-08.200000E+0	+05.400000E-1	+01.448763E-1	+02.112065E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.113127E+3	0
+04.997248300E+6	+03.343100E+2	-08.300000E+0	+05.200000E-1	+01.466431E-1	+02.114201E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.115281E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.116360E+3	0
+04.997248300E+6	+03.343100E+2	-08.300000E+0	+05.200000E-1	+01.466431E-1	+02.117431E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.118506E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.119602E+3	0
