SRS QCM200 Data File
Data Taken on 04.05.2022 at 11:48:47
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997271400E+6	+03.298600E+2	-09.000000E-1	+02.680000E+0	+01.590106E-2	+01.295607E+3	0
+04.997271500E+6	+03.298600E+2	-08.000000E-1	+02.680000E+0	+01.413428E-2	+01.296674E+3	0
+04.997271400E+6	+03.298600E+2	-09.000000E-1	+02.680000E+0	+01.590106E-2	+01.297745E+3	0
+04.997271500E+6	+03.298700E+2	-08.000000E-1	+02.690000E+0	+01.413428E-2	+01.298825E+3	0
+04.997271400E+6	+03.298700E+2	-09.000000E-1	+02.690000E+0	+01.590106E-2	+01.299906E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.300982E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.302056E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.303130E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.304212E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.305281E+3	0
+04.997271500E+6	+03.298800E+2	-08.000000E-1	+02.700000E+0	+01.413428E-2	+01.306350E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.307433E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.308504E+3	0
+04.997271500E+6	+03.298800E+2	-08.000000E-1	+02.700000E+0	+01.413428E-2	+01.309580E+3	0
+04.997271400E+6	+03.298700E+2	-09.000000E-1	+02.690000E+0	+01.590106E-2	+01.310660E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.311728E+3	0
+04.997271400E+6	+03.298700E+2	-09.000000E-1	+02.690000E+0	+01.590106E-2	+01.312800E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.313887E+3	0
+04.997271400E+6	+03.298900E+2	-09.000000E-1	+02.710000E+0	+01.590106E-2	+01.314961E+3	0
+04.997271400E+6	+03.298900E+2	-09.000000E-1	+02.710000E+0	+01.590106E-2	+01.316035E+3	0
+04.997271400E+6	+03.298900E+2	-09.000000E-1	+02.710000E+0	+01.590106E-2	+01.317107E+3	0
+04.997271400E+6	+03.298900E+2	-09.000000E-1	+02.710000E+0	+01.590106E-2	+01.318189E+3	0
+04.997271400E+6	+03.298900E+2	-09.000000E-1	+02.710000E+0	+01.590106E-2	+01.319257E+3	0
+04.997271400E+6	+03.299000E+2	-09.000000E-1	+02.720000E+0	+01.590106E-2	+01.320337E+3	0
+04.997271400E+6	+03.299000E+2	-09.000000E-1	+02.720000E+0	+01.590106E-2	+01.321407E+3	0
+04.997271300E+6	+03.298900E+2	-01.000000E+0	+02.710000E+0	+01.766784E-2	+01.322474E+3	0
+04.997271400E+6	+03.298800E+2	-09.000000E-1	+02.700000E+0	+01.590106E-2	+01.323549E+3	0
+04.997271300E+6	+03.298900E+2	-01.000000E+0	+02.710000E+0	+01.766784E-2	+01.324633E+3	0
+04.997271400E+6	+03.298900E+2	-09.000000E-1	+02.710000E+0	+01.590106E-2	+01.325701E+3	0
+04.997271400E+6	+03.298900E+2	-09.000000E-1	+02.710000E+0	+01.590106E-2	+01.326772E+3	0
+04.997271400E+6	+03.299000E+2	-09.000000E-1	+02.720000E+0	+01.590106E-2	+01.327855E+3	0
+04.997271400E+6	+03.299000E+2	-09.000000E-1	+02.720000E+0	+01.590106E-2	+01.328921E+3	0
+04.997271400E+6	+03.299000E+2	-09.000000E-1	+02.720000E+0	+01.590106E-2	+01.329991E+3	0
+04.997271400E+6	+03.299000E+2	-09.000000E-1	+02.720000E+0	+01.590106E-2	+01.331074E+3	0
+04.997271400E+6	+03.299100E+2	-09.000000E-1	+02.730000E+0	+01.590106E-2	+01.332148E+3	0
+04.997271300E+6	+03.299100E+2	-01.000000E+0	+02.730000E+0	+01.766784E-2	+01.333227E+3	0
+04.997271300E+6	+03.299000E+2	-01.000000E+0	+02.720000E+0	+01.766784E-2	+01.334297E+3	0
+04.997271400E+6	+03.299000E+2	-09.000000E-1	+02.720000E+0	+01.590106E-2	+01.335367E+3	0
+04.997271400E+6	+03.299000E+2	-09.000000E-1	+02.720000E+0	+01.590106E-2	+01.336442E+3	0
+04.997271400E+6	+03.299100E+2	-09.000000E-1	+02.730000E+0	+01.590106E-2	+01.337514E+3	0
+04.997271300E+6	+03.299100E+2	-01.000000E+0	+02.730000E+0	+01.766784E-2	+01.338598E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.339670E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.340745E+3	0
+04.997271300E+6	+03.299100E+2	-01.000000E+0	+02.730000E+0	+01.766784E-2	+01.341817E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.342894E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.343966E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.345038E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.346112E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.347183E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.348257E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.349341E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.350407E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.351490E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.352565E+3	0
+04.997271200E+6	+03.299300E+2	-01.100000E+0	+02.750000E+0	+01.943463E-2	+01.353640E+3	0
+04.997271200E+6	+03.299400E+2	-01.100000E+0	+02.760000E+0	+01.943463E-2	+01.354703E+3	0
+04.997271200E+6	+03.299200E+2	-01.100000E+0	+02.740000E+0	+01.943463E-2	+01.355776E+3	0
+04.997271300E+6	+03.299100E+2	-01.000000E+0	+02.730000E+0	+01.766784E-2	+01.356859E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.357928E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.358997E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.360083E+3	0
+04.997271300E+6	+03.299200E+2	-01.000000E+0	+02.740000E+0	+01.766784E-2	+01.361162E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.362235E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.363317E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.364387E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.365462E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.366541E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.367617E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.368687E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.369762E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.370831E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.371916E+3	0
+04.997271400E+6	+03.299300E+2	-09.000000E-1	+02.750000E+0	+01.590106E-2	+01.372987E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.374059E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.375138E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.376207E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.377289E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.378358E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.379430E+3	0
+04.997271300E+6	+03.299300E+2	-01.000000E+0	+02.750000E+0	+01.766784E-2	+01.380513E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.381581E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.382659E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.383726E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.384808E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.385876E+3	0
+04.997271300E+6	+03.299400E+2	-01.000000E+0	+02.760000E+0	+01.766784E-2	+01.386950E+3	0
+04.997271300E+6	+03.299500E+2	-01.000000E+0	+02.770000E+0	+01.766784E-2	+01.388019E+3	0
+04.997271300E+6	+03.299500E+2	-01.000000E+0	+02.770000E+0	+01.766784E-2	+01.389094E+3	0
+04.997271300E+6	+03.299500E+2	-01.000000E+0	+02.770000E+0	+01.766784E-2	+01.390168E+3	0
+04.997271300E+6	+03.299500E+2	-01.000000E+0	+02.770000E+0	+01.766784E-2	+01.391250E+3	0
+04.997271300E+6	+03.299500E+2	-01.000000E+0	+02.770000E+0	+01.766784E-2	+01.392320E+3	0
+04.997271300E+6	+03.299500E+2	-01.000000E+0	+02.770000E+0	+01.766784E-2	+01.393387E+3	0
+04.997271300E+6	+03.299500E+2	-01.000000E+0	+02.770000E+0	+01.766784E-2	+01.394474E+3	0
+04.997271300E+6	+03.299500E+2	-01.000000E+0	+02.770000E+0	+01.766784E-2	+01.395544E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.396612E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.397687E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.398757E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.399840E+3	0
+04.997271100E+6	+03.299600E+2	-01.200000E+0	+02.780000E+0	+02.120141E-2	+01.400911E+3	0
+04.997271100E+6	+03.299500E+2	-01.200000E+0	+02.770000E+0	+02.120141E-2	+01.401982E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.403059E+3	0
+04.997271100E+6	+03.299500E+2	-01.200000E+0	+02.770000E+0	+02.120141E-2	+01.404132E+3	0
+04.997271100E+6	+03.299600E+2	-01.200000E+0	+02.780000E+0	+02.120141E-2	+01.405215E+3	0
+04.997271100E+6	+03.299500E+2	-01.200000E+0	+02.770000E+0	+02.120141E-2	+01.406288E+3	0
+04.997271100E+6	+03.299500E+2	-01.200000E+0	+02.770000E+0	+02.120141E-2	+01.407357E+3	0
+04.997271100E+6	+03.299500E+2	-01.200000E+0	+02.770000E+0	+02.120141E-2	+01.408431E+3	0
+04.997271200E+6	+03.299500E+2	-01.100000E+0	+02.770000E+0	+01.943463E-2	+01.409503E+3	0
+04.997271200E+6	+03.299500E+2	-01.100000E+0	+02.770000E+0	+01.943463E-2	+01.410586E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.411661E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.412732E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.413805E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.414888E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.415958E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.417029E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.418111E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.419185E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.420267E+3	0
+04.997271200E+6	+03.299600E+2	-01.100000E+0	+02.780000E+0	+01.943463E-2	+01.421326E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.422404E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.423477E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.424558E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.425626E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.426703E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.427771E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.428855E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.429927E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.430994E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.432070E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.433142E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.434228E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.435289E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.436374E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.437448E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.438522E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.439591E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.440673E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.441741E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.442815E+3	0
+04.997271300E+6	+03.299600E+2	-01.000000E+0	+02.780000E+0	+01.766784E-2	+01.443889E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.444965E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.446036E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.447110E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.448183E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.449256E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.450333E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.451403E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.452486E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.453559E+3	0
+04.997271200E+6	+03.299800E+2	-01.100000E+0	+02.800000E+0	+01.943463E-2	+01.454629E+3	0
+04.997271300E+6	+03.299700E+2	-01.000000E+0	+02.790000E+0	+01.766784E-2	+01.455697E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.456777E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.457844E+3	0
+04.997271300E+6	+03.299900E+2	-01.000000E+0	+02.810000E+0	+01.766784E-2	+01.458930E+3	0
+04.997271300E+6	+03.299900E+2	-01.000000E+0	+02.810000E+0	+01.766784E-2	+01.460002E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.461070E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.462147E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.463223E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.464294E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.465362E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.466443E+3	0
+04.997271400E+6	+03.299900E+2	-09.000000E-1	+02.810000E+0	+01.590106E-2	+01.467514E+3	0
+04.997271400E+6	+03.299800E+2	-09.000000E-1	+02.800000E+0	+01.590106E-2	+01.468584E+3	0
+04.997271400E+6	+03.299900E+2	-09.000000E-1	+02.810000E+0	+01.590106E-2	+01.469660E+3	0
+04.997271300E+6	+03.299800E+2	-01.000000E+0	+02.800000E+0	+01.766784E-2	+01.470740E+3	0
+04.997271400E+6	+03.299800E+2	-09.000000E-1	+02.800000E+0	+01.590106E-2	+01.471813E+3	0
+04.997271300E+6	+03.299900E+2	-01.000000E+0	+02.810000E+0	+01.766784E-2	+01.472888E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.473967E+3	0
+04.997271400E+6	+03.299900E+2	-09.000000E-1	+02.810000E+0	+01.590106E-2	+01.475038E+3	0
+04.997271300E+6	+03.299900E+2	-01.000000E+0	+02.810000E+0	+01.766784E-2	+01.476112E+3	0
+04.997271400E+6	+03.300000E+2	-09.000000E-1	+02.820000E+0	+01.590106E-2	+01.477188E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.478261E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.479335E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.480408E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.481481E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.482557E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.483634E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.484706E+3	0
+04.997271200E+6	+03.300000E+2	-01.100000E+0	+02.820000E+0	+01.943463E-2	+01.485785E+3	0
+04.997271200E+6	+03.300000E+2	-01.100000E+0	+02.820000E+0	+01.943463E-2	+01.486859E+3	0
+04.997271200E+6	+03.300000E+2	-01.100000E+0	+02.820000E+0	+01.943463E-2	+01.487931E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.489002E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.490072E+3	0
+04.997271300E+6	+03.300100E+2	-01.000000E+0	+02.830000E+0	+01.766784E-2	+01.491147E+3	0
+04.997271200E+6	+03.300100E+2	-01.100000E+0	+02.830000E+0	+01.943463E-2	+01.492228E+3	0
+04.997271200E+6	+03.300100E+2	-01.100000E+0	+02.830000E+0	+01.943463E-2	+01.493298E+3	0
+04.997271200E+6	+03.300000E+2	-01.100000E+0	+02.820000E+0	+01.943463E-2	+01.494380E+3	0
+04.997271200E+6	+03.300000E+2	-01.100000E+0	+02.820000E+0	+01.943463E-2	+01.495459E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.496531E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.497611E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.498681E+3	0
+04.997271300E+6	+03.300000E+2	-01.000000E+0	+02.820000E+0	+01.766784E-2	+01.499763E+3	0
+04.997271200E+6	+03.300100E+2	-01.100000E+0	+02.830000E+0	+01.943463E-2	+01.500837E+3	0
+04.997271300E+6	+03.300200E+2	-01.000000E+0	+02.840000E+0	+01.766784E-2	+01.501906E+3	0
+04.997271200E+6	+03.300100E+2	-01.100000E+0	+02.830000E+0	+01.943463E-2	+01.502977E+3	0
+04.997271200E+6	+03.300200E+2	-01.100000E+0	+02.840000E+0	+01.943463E-2	+01.504059E+3	0
+04.997271100E+6	+03.300200E+2	-01.200000E+0	+02.840000E+0	+02.120141E-2	+01.505128E+3	0
+04.997271200E+6	+03.300100E+2	-01.100000E+0	+02.830000E+0	+01.943463E-2	+01.506200E+3	0
+04.997271200E+6	+03.300100E+2	-01.100000E+0	+02.830000E+0	+01.943463E-2	+01.507271E+3	0
+04.997271100E+6	+03.300100E+2	-01.200000E+0	+02.830000E+0	+02.120141E-2	+01.508355E+3	0
+04.997271300E+6	+03.300200E+2	-01.000000E+0	+02.840000E+0	+01.766784E-2	+01.509425E+3	0
+04.997271200E+6	+03.300300E+2	-01.100000E+0	+02.850000E+0	+01.943463E-2	+01.510497E+3	0
+04.997271100E+6	+03.300300E+2	-01.200000E+0	+02.850000E+0	+02.120141E-2	+01.511564E+3	0
+04.997271100E+6	+03.300300E+2	-01.200000E+0	+02.850000E+0	+02.120141E-2	+01.512640E+3	0
+04.997271100E+6	+03.300200E+2	-01.200000E+0	+02.840000E+0	+02.120141E-2	+01.513724E+3	0
+04.997271100E+6	+03.300100E+2	-01.200000E+0	+02.830000E+0	+02.120141E-2	+01.514791E+3	0
+04.997271300E+6	+03.300100E+2	-01.000000E+0	+02.830000E+0	+01.766784E-2	+01.515874E+3	0
+04.997271200E+6	+03.300100E+2	-01.100000E+0	+02.830000E+0	+01.943463E-2	+01.516949E+3	0
+04.997271200E+6	+03.300200E+2	-01.100000E+0	+02.840000E+0	+01.943463E-2	+01.518018E+3	0
+04.997271200E+6	+03.300300E+2	-01.100000E+0	+02.850000E+0	+01.943463E-2	+01.519102E+3	0
+04.997271100E+6	+03.300300E+2	-01.200000E+0	+02.850000E+0	+02.120141E-2	+01.520173E+3	0
+04.997271200E+6	+03.300300E+2	-01.100000E+0	+02.850000E+0	+01.943463E-2	+01.521241E+3	0
+04.997271200E+6	+03.300300E+2	-01.100000E+0	+02.850000E+0	+01.943463E-2	+01.522325E+3	0
+04.997271200E+6	+03.300300E+2	-01.100000E+0	+02.850000E+0	+01.943463E-2	+01.523394E+3	0
+04.997271300E+6	+03.300300E+2	-01.000000E+0	+02.850000E+0	+01.766784E-2	+01.524475E+3	0
+04.997271200E+6	+03.300300E+2	-01.100000E+0	+02.850000E+0	+01.943463E-2	+01.525537E+3	0
+04.997271300E+6	+03.300300E+2	-01.000000E+0	+02.850000E+0	+01.766784E-2	+01.526625E+3	0
+04.997271200E+6	+03.300300E+2	-01.100000E+0	+02.850000E+0	+01.943463E-2	+01.527695E+3	0
+04.997271200E+6	+03.300300E+2	-01.100000E+0	+02.850000E+0	+01.943463E-2	+01.528776E+3	0
+04.997271300E+6	+03.300400E+2	-01.000000E+0	+02.860000E+0	+01.766784E-2	+01.529852E+3	0
+04.997271300E+6	+03.300500E+2	-01.000000E+0	+02.870000E+0	+01.766784E-2	+01.530926E+3	0
+04.997271100E+6	+03.300500E+2	-01.200000E+0	+02.870000E+0	+02.120141E-2	+01.531996E+3	0
+04.997271200E+6	+03.300400E+2	-01.100000E+0	+02.860000E+0	+01.943463E-2	+01.533074E+3	0
+04.997271200E+6	+03.300400E+2	-01.100000E+0	+02.860000E+0	+01.943463E-2	+01.534146E+3	0
+04.997271100E+6	+03.300400E+2	-01.200000E+0	+02.860000E+0	+02.120141E-2	+01.535219E+3	0
+04.997271100E+6	+03.300400E+2	-01.200000E+0	+02.860000E+0	+02.120141E-2	+01.536299E+3	0
+04.997271100E+6	+03.300500E+2	-01.200000E+0	+02.870000E+0	+02.120141E-2	+01.537364E+3	0
+04.997271200E+6	+03.300500E+2	-01.100000E+0	+02.870000E+0	+01.943463E-2	+01.538448E+3	0
+04.997271100E+6	+03.300500E+2	-01.200000E+0	+02.870000E+0	+02.120141E-2	+01.539521E+3	0
+04.997271100E+6	+03.300600E+2	-01.200000E+0	+02.880000E+0	+02.120141E-2	+01.540599E+3	0
+04.997271100E+6	+03.300600E+2	-01.200000E+0	+02.880000E+0	+02.120141E-2	+01.541672E+3	0
+04.997271100E+6	+03.300600E+2	-01.200000E+0	+02.880000E+0	+02.120141E-2	+01.542745E+3	0
+04.997271200E+6	+03.300600E+2	-01.100000E+0	+02.880000E+0	+01.943463E-2	+01.543814E+3	0
+04.997271200E+6	+03.300500E+2	-01.100000E+0	+02.870000E+0	+01.943463E-2	+01.544889E+3	0
+04.997271200E+6	+03.300500E+2	-01.100000E+0	+02.870000E+0	+01.943463E-2	+01.545976E+3	0
+04.997271100E+6	+03.300600E+2	-01.200000E+0	+02.880000E+0	+02.120141E-2	+01.547048E+3	0
+04.997271100E+6	+03.300600E+2	-01.200000E+0	+02.880000E+0	+02.120141E-2	+01.548132E+3	0
+04.997271100E+6	+03.300600E+2	-01.200000E+0	+02.880000E+0	+02.120141E-2	+01.549198E+3	0
+04.997271100E+6	+03.300600E+2	-01.200000E+0	+02.880000E+0	+02.120141E-2	+01.550271E+3	0
+04.997271100E+6	+03.300600E+2	-01.200000E+0	+02.880000E+0	+02.120141E-2	+01.551354E+3	0
+04.997271200E+6	+03.300600E+2	-01.100000E+0	+02.880000E+0	+01.943463E-2	+01.552422E+3	0
+04.997271100E+6	+03.300700E+2	-01.200000E+0	+02.890000E+0	+02.120141E-2	+01.553503E+3	0
+04.997271100E+6	+03.300700E+2	-01.200000E+0	+02.890000E+0	+02.120141E-2	+01.554574E+3	0
+04.997271100E+6	+03.300700E+2	-01.200000E+0	+02.890000E+0	+02.120141E-2	+01.555662E+3	0
